video_id,link,desc,harmful,reasoning
7515741420045602070,https://www.tiktok.com/@temp/video/7515741420045602070,#alcol #bere #perte,harmful,"The use of hashtags related to alcohol (#alcol, #bere) suggests content that may promote or depict alcohol consumption, which falls under the category of ""Alcohol, Tobacco, and Drugs."" This type of content can be harmful, especially to minors."
7524375036233288982,https://www.tiktok.com/@temp/video/7524375036233288982,alla salute 🍹 #perte #viralditiktok #fyp #alcool #nolove,harmful,"The description includes a reference to alcohol, which can be considered harmful content for minors as it promotes the consumption of alcoholic beverages."
7528391792278899990,https://www.tiktok.com/@temp/video/7528391792278899990,ogni cosa hai i suoi pro e i suoi contro,not harmful,"The description ""ogni cosa ha i suoi pro e i suoi contro"" translates to ""everything has its pros and cons"" in English. This statement is neutral and does not fall under any of the harmful content categories listed."
7528450494386195734,https://www.tiktok.com/@temp/video/7528450494386195734,"🍷 L’alcol non è solo un vizio. È un ciclo che si autoalimenta. Dalla ricompensa all’astinenza, fino all’ossessione: è così che la dipendenza si costruisce, giorno dopo giorno, nel cervello. ⚠️ E più la ripeti, più diventa forte. Non è una colpa. È un meccanismo. E come ogni meccanismo, si può disinnescare. 💬 Segui la pagina per capire davvero come funziona e come uscirne. #StandUpWay #Recupero #Cambiamento #Alcol #Consapevolezza #Sobrietà",not harmful,"The description discusses alcohol dependency in an educational and awareness-raising manner, aiming to inform and help individuals understand and overcome addiction. It does not promote or glorify alcohol use, thus it does not fall under the harmful content categories."
7533916529600122134,https://www.tiktok.com/@temp/video/7533916529600122134,#drunktok #relatable #drinkingtok #alcohol #nba,harmful,"The video promotes alcohol consumption, which is not suitable for minors and falls under the category of harmful content related to alcohol."
7521698919168953622,https://www.tiktok.com/@temp/video/7521698919168953622,#fyp #alcol,harmful,"The hashtag ""#alcol"" suggests content related to alcohol, which falls under the category of ""Alcohol, Tobacco, and Drugs."" This type of content can be harmful to minors as it may promote or normalize the consumption of alcohol."
7526273344476286230,https://www.tiktok.com/@temp/video/7526273344476286230,L’alcool me sauve #percer,harmful,"The description suggests that alcohol is a solution or a form of escape, which can promote unhealthy behavior and attitudes towards alcohol consumption, especially to minors."
7485346338868170006,https://www.tiktok.com/@temp/video/7485346338868170006,"Sapevate che è consigliabile evitare di parlare di ciò che si sta facendo mentre lo si sta facendo? Ma perché, vi chiederete... 🙄” #mysecretcase",not harmful,The description does not fall under any of the harmful content categories listed. It appears to be a general statement or advice without any indication of harmful or inappropriate content.
7521354267303628054,https://www.tiktok.com/@temp/video/7521354267303628054,A grande richiesta: ecco il video dove dico che il sesso fa male. E ora che ho la vostra attenzione… parliamo di dopamina. #PiacereResponsabile #FluffyRevolution #vegano,not harmful,"The video description appears to use a provocative statement to capture attention but then shifts focus to a discussion about dopamine, which is likely educational or informative. There is no indication of harmful content such as disordered eating, self-harm, dangerous activities, or any other harmful categories listed."
7244169215295425819,https://www.tiktok.com/@temp/video/7244169215295425819,#ironia :),not harmful,"The description ""#ironia :)"" does not indicate any content related to the harmful categories listed. It appears to be a simple expression of irony or sarcasm without context suggesting harm."
7509035335200951574,https://www.tiktok.com/@temp/video/7509035335200951574,E voi la fate sempre? 😇 #mysecretcase #educazionesessuale,not harmful,"The description appears to be related to sexual education, which is generally informative and not harmful. It does not explicitly fall under any of the harmful content categories listed, such as sexually suggestive content or nudity and body exposure, as it seems to be more educational in nature."
7508711664989130006,https://www.tiktok.com/@temp/video/7508711664989130006,"È sicuro fare sesso in gravidanza? 🤰 Ma certo ✅ Il bambino sente l'amore tra mamma e papà ed il piccolo lo sente grazie agli ormoni presenti sul sangue! Quindi, rafforza il tuo rapporto con il partner ed evita i rapporti sessuali sono se consigliato dal medico! Ora vorrei sapere da te: com'è cambiata la tua vita sessuale in gravidanza❓ Raccontamelo nei commenti 👇#gravidanza",not harmful,"The video description discusses the safety of sexual activity during pregnancy and encourages sharing personal experiences. It does not fall under any of the harmful content categories listed, as it provides general information and promotes a healthy relationship."
7519570249369308438,https://www.tiktok.com/@temp/video/7519570249369308438,#AndiamoNeiPerTe #flashtv #neiperte #flashtvnotizie #notizieflashtv #notiziedelgiorno #notizieitalia #cronaca #cronacanera #cronacaitaliana #amore #coppia #alessandria #incredibile #pazzesco #assurdo #carabinieri #polizia #multa #ultimora #ultimenotizie #tiktokitalia #perte,not harmful,"The description appears to be related to news or current events in Italy, with hashtags indicating topics like news, police, and fines. There is no indication of harmful content such as disordered eating, self-harm, dangerous activities, or any other categories listed in the harmful content framework."
7512435343321238806,https://www.tiktok.com/@temp/video/7512435343321238806,"La prima scena di s***o è stato il ciak più difficile di @🔥 MARIA ESPOSITO 🔥 ecco come l’ha superata. 🎥 Una produzione #oiamedia 💎 Con il supporto di @Marlù , main sponsor del podcast 📺 Guardate l’episodio completo su YouTube e iscrivetevi al canale “IN CAMERINO - con Marcello Sacchetta” per non perdervi i prossimi ospiti! 🎧 Disponibile anche su tutte le piattaforme audio! Link in bio. #InCamerino #MarcelloSacchetta #MariaEsposito  #Podcast #OIAMedia #Marlu #PodcastItalia #YouTubePodcast #spotify",harmful,"The description references a sex scene, which falls under ""Sexually Suggestive Content."" This type of content can be inappropriate for minors."
7373639546451365152,https://www.tiktok.com/@temp/video/7373639546451365152,Il primo contraccettivo 🌹 #BabyCompItalia #Donne #Sesso,not harmful,"The description discusses contraception, which is educational and related to sexual health. It does not fall under any of the harmful content categories listed."
7153900172400004358,https://www.tiktok.com/@temp/video/7153900172400004358,Siete d’accordo con i ricercatori o la vostra esperienza è diversa? 🤓 #imparacontiktok #educazionesessuale #psicologa #sessuologa #posizioni #cosechenonsapevi #parte63 #aumento #probabilità #perte #perteee #virale #videoperte,not harmful,"The description discusses educational content related to sexual education and psychology, which does not fall under any of the harmful content categories. It appears to be informative rather than suggestive or explicit."
7459650478968802582,https://www.tiktok.com/@temp/video/7459650478968802582,Sesso fetale : lo determina la mamma od il papà 🧑 👩?#sessofetale#mammaopapà #andreabiondoginecologo #falsimiti,not harmful,The description discusses determining the sex of a fetus and does not fall under any of the harmful content categories listed. It appears to be an educational or informational topic related to pregnancy.
7203324130056293638,https://www.tiktok.com/@temp/video/7203324130056293638,"Donne, combattete la stanchezza fisica e mentale e rilassatevi a letto 💖 Rimedio totalmente naturale! Il piacere vi aspetta #rimedionaturale #erboristeria #erboristeriaonline #supex #bassodesideriosesssuale",not harmful,"The description promotes a natural remedy for physical and mental fatigue and does not fall under any of the harmful content categories such as disordered eating, self-harm, or sexually suggestive content. It appears to be related to herbal remedies, which is not inherently harmful."
7181095553269337350,https://www.tiktok.com/@temp/video/7181095553269337350,Hai mai usato un s3x toy? 💬 #sessuologa #benesseresessuale #imparacontiktok,harmful,"The description includes sexually suggestive content, which can be inappropriate for minors."
7420904075446750497,https://www.tiktok.com/@temp/video/7420904075446750497,"🍌💯Vuoi esser un CAMPIONE A LETTO? Segui questi consigli! 1️⃣ assumi un integratore a base di Maca, Arginina, Citrullina e Ornitina; potenziano l’erezione 2️⃣ se soffri di ansia da prestazione o hai altri problemi, parlane con il tuo medico o con uno specialista; la soluzione potrebbe esser molto più semplice di quello che pensi 3️⃣ lascia percere alcol, fumo e droghe; sono nemiche acclarate della tua prestazione #sessuologia #uomo #coppia #salute #farmacia #integratori #consigli #farmacista #amore #letto #medicina #campione",harmful,"The video description promotes the use of supplements for sexual performance, which can be considered as promoting drugs or substances that may not be safe or appropriate for all viewers, especially minors. Additionally, it touches on sexually suggestive content by discussing sexual performance."
7450063984855616790,https://www.tiktok.com/@temp/video/7450063984855616790,"VIAGRA NATURALE: MACA! 🌱🎋 Conosciuto anche cone Ginseng Peruviano, è una radice delle Ande. . Nel UOMO: Aumenta la fertilità e il Volume seminale, migliora l’attività spermatica e aumenta la libido. Nella DONNA: allevia i sintomi della menopausa ed un forte energizzante! 💪🏻 Tutti a comprare la maca! 😁 #parafarmaciapierro #lafarmacistaconsiglia #viagranaturale #maca #aumentodellalibido #uomo #donna #benessere",harmful,"This video description promotes the use of a substance (maca) as a natural alternative to Viagra, which falls under the category of ""Alcohol, Tobacco, and Drugs."" It suggests potential health benefits without medical guidance, which could be misleading or harmful, especially to minors."
7129122659358575877,https://www.tiktok.com/@temp/video/7129122659358575877,Gel lubrificante #psicosessuologatiberi #sessuologatiktok #perte #dolore,not harmful,"The description mentions a lubricant and hashtags related to sexology, which may be educational or informational in nature. It does not explicitly fall under any of the harmful content categories listed, such as sexually suggestive content or nudity and body exposure, as it does not provide explicit or suggestive details."
7471361471998463254,https://www.tiktok.com/@temp/video/7471361471998463254,#salutesessuale #follow #saluteintima #instagood #sessualitaconsapevole #boys #piacere #me #piacerefemminile #sessualitàmaschile #prostata #stimolatore #strapon #couple #prostatic #girl #benessereintimo #benefici,not harmful,"The description appears to focus on sexual health and wellness, which is educational rather than suggestive or explicit. It does not fall under any of the harmful content categories listed, such as sexually suggestive content or nudity and body exposure."
7064924673380748549,https://www.tiktok.com/@temp/video/7064924673380748549,Tu cosa usi⁉️#educazionesessuale #informazionesessuale #piacere,not harmful,"The description appears to be related to sexual education and information, which is generally educational and not harmful. It does not fall under any of the harmful content categories listed."
7519166988380278038,https://www.tiktok.com/@temp/video/7519166988380278038,Cialis o Viagra? Facciamo chiarezza! #farmacia #farmaciste #farmacista #cialis #educazionesessuale,not harmful,"The description appears to be educational, discussing the differences between Cialis and Viagra, which are medications used for erectile dysfunction. It does not promote or depict harmful behavior or content."
7483486303099653398,https://www.tiktok.com/@temp/video/7483486303099653398,Risposta a @nunzio1607 Pensavi fosse una mascherina? 😏 Nope! Questo è un metodo di protezione che in pochi conoscono! 🔥 Sai di cosa si tratta? Scoprilo nel video! 👇,not harmful,"The description does not indicate any content related to the harmful categories listed. It seems to be teasing a reveal or explanation of a protective method, which does not inherently suggest danger or harm."
7501867323087719702,https://www.tiktok.com/@temp/video/7501867323087719702,UN PRODOTTO TOP PER IL TUO TESTOSTERONE ** lo zinco contribuisce al mantenimento di livelli normali di testosterone nel sangue* #testosterone #lowtestosterone #prevenzione #salute #health #invecchiando #forboys #uomini #maschio #performance #muscoli #gym #integrazionenaturale #integratori #sport #palestra #benessere #formen #forboys #ciclismo #bodybuilding #uomo #perte #testosteronebasso #support #runningman #menoftiktok #40anni #50anni  #losapevi #perte #men #integrazionenaturale #testosterone #uomini #integratori #metabolismo #libido #formen #energia #benesseremaschile #benessereformen #lowtestosterone,not harmful,"The description promotes a product related to maintaining testosterone levels, which falls under health and wellness. It does not promote disordered eating, dangerous activities, or any other harmful content categories."
7486545149359623446,https://www.tiktok.com/@temp/video/7486545149359623446,"Hai mai visto un nastro così resistente? 👀🔥 Perfetto per chi cerca qualcosa di pratico, senza fastidi sulla pelle! 💥 Scoprilo al link in bio",not harmful,"The description is promoting a product (likely a type of tape) and does not fall under any of the harmful content categories such as disordered eating, self-harm, dangerous activities, or any other listed harmful content."
